Duration,KeySignature,KeySignatureConfidence,loudness,Tempo,TimeSignature,TimeSignatureConfidence
332.75,11.00,0.55,-3.47,121.55,4.00,0.51
159.29,1.00,0.49,-10.45,81.59,5.00,0.83
187.64,5.00,0.02,-7.19,150.07,4.00,0.65
181.50,2.00,0.59,-10.27,105.93,3.00,1.00
169.56,4.00,0.37,-4.97,88.00,3.00,1.00
145.68,8.00,0.53,-16.05,27.16,1.00,0.00
223.90,2.00,0.83,-9.90,113.06,1.00,0.00
186.91,0.00,0.56,-22.83,87.00,1.00,0.00
174.81,7.00,0.35,-3.24,86.62,4.00,0.48
307.57,0.00,0.16,-5.96,100.05,4.00,0.95
165.22,10.00,0.65,-13.78,205.33,4.00,0.26
216.87,11.00,0.61,-13.77,179.58,1.00,0.00
304.06,0.00,0.61,-7.11,134.05,4.00,0.11
146.60,0.00,0.15,-7.25,160.01,4.00,0.49
273.66,5.00,0.49,-3.87,87.98,7.00,0.41
245.50,3.00,0.51,-6.50,125.00,4.00,0.58
320.91,4.00,0.40,-13.46,158.32,4.00,0.59
321.33,0.00,0.55,-9.85,132.86,4.00,0.62
178.13,10.00,0.70,-6.01,95.50,4.00,1.00
194.46,6.00,0.51,-6.18,96.01,4.00,0.66
203.75,9.00,0.37,-14.82,99.49,4.00,0.00
722.21,9.00,0.67,-6.44,200.17,3.00,0.54
358.71,10.00,0.37,-20.28,124.19,7.00,0.96
149.50,11.00,0.38,-15.15,109.70,3.00,0.79
132.26,0.00,0.68,-11.97,122.11,4.00,0.66
140.64,0.00,0.76,-10.00,117.67,3.00,1.00
152.14,2.00,0.65,-17.61,179.26,5.00,0.74
264.52,5.00,0.59,-7.40,103.94,1.00,0.00
206.68,4.00,0.83,-22.27,107.54,3.00,0.52
148.19,4.00,0.97,-19.98,115.07,1.00,0.00
230.35,11.00,0.40,-8.73,91.19,1.00,0.70
443.56,9.00,0.49,-12.55,100.01,3.00,0.83
286.33,9.00,0.53,-9.90,125.92,3.00,0.26
156.94,0.00,0.20,-9.19,85.31,1.00,0.00
225.12,7.00,0.73,-7.32,200.72,1.00,0.00
329.59,7.00,0.57,-7.95,182.17,4.00,0.15
349.83,6.00,0.03,-6.26,138.05,4.00,0.30
287.03,9.00,0.70,-26.63,79.73,1.00,0.87
151.27,4.00,0.25,-3.95,87.45,4.00,0.85
250.36,7.00,0.88,-5.77,125.09,1.00,0.00
243.25,4.00,0.50,-6.88,135.07,4.00,0.58
232.86,8.00,0.38,-8.72,93.43,7.00,0.99
254.56,7.00,0.82,-5.21,150.01,4.00,0.92
190.48,5.00,0.10,-11.55,66.99,4.00,0.82
107.49,0.00,0.93,-10.92,80.32,5.00,0.88
251.38,0.00,0.34,-10.85,126.53,4.00,0.09
190.75,7.00,1.00,-10.88,141.12,4.00,0.00
409.05,0.00,0.52,-9.47,152.19,3.00,0.40
234.55,8.00,0.89,-6.93,115.03,4.00,0.00
123.72,9.00,0.61,-12.68,178.73,1.00,0.00
504.06,8.00,0.09,-10.59,154.17,4.00,0.20
147.77,9.00,0.17,-12.39,150.87,5.00,0.86
269.79,0.00,0.71,-10.48,94.55,3.00,0.66
199.13,5.00,0.81,-4.31,196.19,4.00,1.00
184.74,7.00,0.54,-20.85,101.62,5.00,0.94
259.34,2.00,0.39,-9.39,144.07,4.00,0.00
362.32,2.00,0.67,-6.76,90.03,4.00,0.97
274.81,0.00,0.42,-10.72,67.75,4.00,0.00
50.83,0.00,0.26,-6.08,210.98,1.00,0.00
340.79,7.00,0.80,-5.66,101.08,4.00,0.88
229.25,10.00,0.11,-16.11,128.02,4.00,0.43
231.18,5.00,0.30,-9.65,92.98,1.00,0.00
332.02,4.00,0.43,-3.02,126.94,4.00,0.04
352.68,0.00,0.56,-6.28,80.48,4.00,0.50
327.89,10.00,0.44,-5.70,127.00,4.00,0.22
345.76,5.00,0.18,-7.74,100.03,4.00,1.00
214.39,0.00,0.00,-10.28,124.79,4.00,0.05
81.50,8.00,0.37,-14.89,143.29,1.00,0.00
256.52,10.00,0.35,-3.91,107.85,4.00,1.00
163.53,5.00,0.21,-13.88,90.18,3.00,0.31
248.92,9.00,0.36,-9.59,100.34,4.00,1.00
289.54,11.00,0.57,-7.72,137.53,3.00,1.00
148.06,2.00,0.11,-14.93,179.13,4.00,0.18
180.51,8.00,0.13,-4.44,104.98,4.00,0.89
280.45,7.00,0.47,-6.88,97.02,4.00,0.58
270.52,10.00,0.15,-7.80,176.07,3.00,0.59
265.22,10.00,0.18,-2.54,185.09,4.00,0.34
51.62,10.00,0.58,-5.73,86.57,1.00,0.00
514.74,11.00,0.01,-8.14,140.03,4.00,0.75
281.42,7.00,0.60,-5.80,197.46,4.00,0.00
260.47,10.00,0.45,-11.94,102.73,4.00,0.00
246.96,8.00,0.00,-6.03,142.12,4.00,0.00
252.34,1.00,0.38,-3.03,167.49,4.00,0.90
234.53,7.00,0.41,-13.99,124.60,4.00,0.36
273.55,2.00,0.23,-6.46,117.33,4.00,0.29
229.09,0.00,0.64,-8.23,208.42,4.00,0.00
331.08,10.00,0.49,-15.62,105.54,4.00,0.77
195.50,4.00,0.10,-7.46,159.96,4.00,0.00
256.03,9.00,0.58,-5.65,88.02,1.00,0.44
254.01,7.00,0.25,-7.20,127.75,4.00,0.70
380.45,4.00,0.06,-3.58,88.97,4.00,1.00
247.67,7.00,0.45,-5.96,132.89,4.00,0.40
190.56,2.00,0.82,-10.55,89.97,4.00,1.00
266.76,0.00,0.71,-7.38,97.36,3.00,1.00
166.92,3.00,0.00,-7.00,120.71,3.00,0.83
182.20,0.00,0.67,-11.42,63.01,1.00,0.54
188.71,4.00,0.86,-16.36,104.82,3.00,0.99
342.83,8.00,0.48,-8.13,157.87,4.00,1.00
141.19,8.00,0.65,-9.56,91.70,4.00,0.79
240.43,1.00,0.54,-4.71,97.15,4.00,0.77
233.46,5.00,0.84,-16.26,144.71,4.00,0.07
199.21,1.00,0.00,-9.70,150.06,4.00,0.00
333.24,7.00,0.25,-4.14,95.97,4.00,0.73
194.35,7.00,0.70,-13.05,151.50,4.00,0.16
228.05,1.00,0.61,-4.54,79.82,5.00,0.70
298.37,9.00,0.68,-6.31,111.90,4.00,1.00
223.76,10.00,0.65,-10.30,135.96,4.00,0.50
359.63,6.00,0.43,-10.61,141.33,1.00,0.73
247.80,5.00,0.27,-12.65,86.67,4.00,0.14
221.13,7.00,1.00,-21.98,70.33,1.00,0.86
389.64,0.00,0.47,-10.98,130.03,4.00,0.93
234.53,4.00,0.44,-6.02,167.91,4.00,0.01
227.06,7.00,0.53,-14.49,117.45,4.00,0.58
130.17,10.00,0.32,-8.52,86.20,4.00,0.69
290.98,7.00,0.74,-15.55,121.77,4.00,1.00
229.88,9.00,0.66,-8.95,140.98,4.00,1.00
195.13,7.00,0.59,-7.33,143.68,1.00,0.00
181.03,1.00,0.91,-6.45,126.14,4.00,0.00
193.36,9.00,0.24,-10.84,137.94,4.00,0.20
44.64,1.00,0.43,-16.50,146.89,1.00,0.00
324.86,7.00,0.61,-10.09,102.76,3.00,1.00
183.30,4.00,0.58,-8.58,147.68,1.00,0.00
286.28,4.00,0.32,-7.74,145.92,1.00,0.00
301.71,9.00,0.04,-6.37,131.97,4.00,0.00
298.14,0.00,0.68,-4.68,64.01,1.00,0.45
207.57,6.00,0.35,-9.01,105.67,4.00,0.14
107.70,9.00,0.00,-19.16,163.39,4.00,0.00
254.33,7.00,0.00,-12.22,94.89,3.00,1.00
230.63,9.00,0.02,-5.95,135.91,4.00,0.39
124.94,11.00,0.04,-7.31,120.70,4.00,0.01
264.62,11.00,0.52,-8.22,117.30,1.00,0.25
147.70,3.00,0.24,-12.44,94.11,3.00,1.00
326.43,5.00,0.49,-24.83,95.11,3.00,0.49
225.04,1.00,0.85,-23.15,100.89,4.00,0.54
174.34,0.00,0.13,-10.36,113.08,4.00,0.72
357.85,7.00,0.00,-8.53,126.00,5.00,1.00
235.18,5.00,0.10,-7.70,145.95,4.00,0.15
271.12,0.00,0.62,-6.05,152.46,4.00,0.37
233.77,5.00,0.48,-5.78,140.13,4.00,0.00
200.20,7.00,0.95,-11.24,108.91,4.00,0.16
201.87,10.00,0.47,-5.00,113.33,4.00,0.82
208.90,0.00,0.56,-10.20,89.93,4.00,1.00
227.37,2.00,0.68,-8.52,121.98,4.00,1.00
180.01,2.00,0.33,-13.51,90.18,4.00,0.82
245.39,0.00,0.01,-20.19,95.18,3.00,1.00
121.70,8.00,0.74,-12.30,74.82,4.00,0.19
235.91,1.00,0.00,-10.20,100.15,4.00,0.75
235.42,4.00,0.51,-5.49,129.32,4.00,0.00
159.56,4.00,0.56,-9.85,105.29,4.00,0.98
219.19,4.00,0.78,-7.74,176.15,4.00,0.00
282.70,2.00,0.38,-12.71,84.06,3.00,0.49
148.01,9.00,0.27,-13.61,112.07,4.00,0.81
107.57,10.00,0.37,-9.88,108.92,1.00,0.00
243.72,9.00,0.59,-4.85,126.11,4.00,0.69
230.43,4.00,0.19,-5.98,86.82,4.00,0.85
188.94,4.00,0.29,-17.71,99.08,1.00,0.00
260.54,1.00,0.00,-5.20,129.98,4.00,0.00
311.54,0.00,0.67,-12.74,106.74,4.00,0.43
262.58,9.00,0.32,-5.64,90.01,5.00,0.39
197.20,4.00,0.67,-29.75,127.78,4.00,0.23
255.74,9.00,0.56,-5.72,101.17,1.00,1.00
367.41,1.00,0.34,-9.25,174.57,4.00,0.32
191.69,0.00,0.50,-10.76,150.96,4.00,0.60
692.06,0.00,0.68,-9.48,121.20,4.00,0.91
208.90,10.00,0.56,-15.28,160.98,4.00,0.15
239.59,2.00,0.17,-10.65,173.84,3.00,0.30
222.93,1.00,0.33,-9.04,93.06,4.00,1.00
156.97,4.00,0.77,-20.82,127.55,1.00,0.17
392.44,9.00,0.59,-18.25,130.32,5.00,1.00
89.16,2.00,0.00,-20.36,90.66,3.00,0.52
280.22,5.00,0.56,-3.31,173.21,5.00,0.12
278.39,7.00,0.31,-23.10,127.11,1.00,0.45
362.61,10.00,0.51,-18.15,116.01,4.00,1.00
146.83,7.00,0.67,-13.12,90.61,4.00,0.60
253.70,6.00,0.42,-6.10,124.03,4.00,0.00
204.85,7.00,0.59,-9.99,146.45,4.00,0.43
171.49,8.00,0.41,-14.88,136.92,1.00,0.49
126.67,9.00,0.42,-9.22,135.41,4.00,0.49
233.01,7.00,0.81,-6.59,169.24,4.00,0.77
213.92,0.00,0.70,-8.98,91.98,4.00,1.00
145.76,9.00,0.85,-8.19,130.76,1.00,0.00
231.55,2.00,0.04,-2.00,120.98,5.00,0.15
267.21,0.00,0.85,-9.15,150.85,3.00,0.40
305.34,6.00,0.44,-7.23,118.05,4.00,1.00
205.22,0.00,0.50,-18.26,60.11,1.00,0.00
161.38,5.00,0.63,-15.01,138.25,4.00,0.00
168.52,9.00,0.80,-21.84,67.41,1.00,0.48
121.08,7.00,0.40,-7.07,172.72,1.00,0.00
222.09,10.00,0.39,-7.97,106.77,4.00,0.56
269.79,2.00,0.69,-36.84,76.50,5.00,0.33
43.52,10.00,0.42,-23.87,35.93,4.00,0.00
171.81,0.00,0.76,-4.13,167.95,1.00,0.00
212.48,4.00,0.24,-11.83,135.09,4.00,0.93
152.58,2.00,0.94,-14.28,80.74,3.00,0.88
529.92,0.00,0.95,-6.08,85.32,5.00,0.76
184.74,5.00,0.58,-7.40,162.88,4.00,0.04
277.11,1.00,0.66,-17.91,88.76,1.00,0.00
283.74,0.00,0.88,-11.77,116.62,1.00,0.00
290.64,4.00,0.01,-6.66,123.64,4.00,0.89
75.49,6.00,0.04,-2.84,126.40,4.00,0.18
154.70,5.00,0.16,-11.47,89.20,4.00,0.31
194.79,5.00,0.42,-7.43,73.14,1.00,0.00
91.95,6.00,0.28,-30.29,72.00,5.00,0.54
297.77,0.00,0.28,-9.91,140.17,4.00,0.44
307.36,6.00,0.38,-7.77,135.98,4.00,0.87
242.52,11.00,0.64,-1.62,88.04,4.00,1.00
212.30,6.00,0.55,-3.75,85.03,4.00,0.37
157.28,2.00,0.77,-17.94,138.51,1.00,0.00
309.26,1.00,0.47,-12.60,106.44,4.00,1.00
294.56,9.00,0.10,-9.04,114.01,4.00,0.70
207.44,9.00,0.01,-3.85,137.95,4.00,0.03
154.54,5.00,0.30,-16.88,121.82,4.00,1.00
222.14,0.00,0.49,-3.83,92.68,1.00,1.00
202.92,11.00,0.94,-22.20,83.07,1.00,0.03
182.23,0.00,0.85,-3.96,225.67,1.00,0.00
252.97,11.00,0.46,-8.73,94.78,4.00,0.75
178.21,0.00,0.73,-13.87,96.21,1.00,0.00
207.52,11.00,0.57,-6.75,117.99,4.00,0.75
149.92,11.00,0.45,-8.23,165.55,3.00,0.60
226.66,9.00,0.05,-8.61,95.24,4.00,0.38
280.24,0.00,0.00,-9.07,64.81,4.00,0.24
64.05,5.00,0.33,-14.49,102.95,5.00,0.27
201.77,7.00,1.00,-15.65,95.66,1.00,0.05
286.43,4.00,0.51,-8.57,133.93,4.00,0.00
463.49,10.00,0.12,-9.49,81.11,3.00,1.00
378.07,11.00,0.00,-12.37,136.95,3.00,0.00
123.30,8.00,0.00,-11.12,162.86,4.00,0.48
144.93,4.00,0.60,-9.11,144.80,4.00,0.00
163.08,9.00,0.30,-7.01,122.40,4.00,1.00
156.68,5.00,0.71,-12.84,78.45,3.00,0.86
237.24,11.00,0.00,-15.78,118.71,4.00,0.00
275.85,1.00,0.72,-12.59,81.38,4.00,0.68
80.35,0.00,0.64,-4.38,141.84,4.00,0.70
317.88,9.00,0.73,-10.56,100.30,4.00,0.68
50.91,4.00,0.22,-7.84,81.90,4.00,0.00
110.34,0.00,0.36,-14.71,77.50,5.00,0.43
138.42,9.00,0.61,-4.99,201.95,4.00,0.29
270.68,9.00,0.02,-16.72,101.46,1.00,0.00
218.62,6.00,0.52,-5.03,157.91,4.00,0.69
212.22,5.00,0.29,-9.19,159.70,1.00,0.00
112.95,4.00,0.09,-7.09,118.04,4.00,0.95
448.63,1.00,0.40,-12.16,123.01,4.00,0.05
286.25,9.00,0.51,-9.03,119.43,4.00,0.70
156.42,5.00,0.13,-11.46,90.00,5.00,1.00
307.88,0.00,0.74,-8.51,180.13,3.00,1.00
194.38,2.00,0.58,-11.66,74.81,4.00,0.00
198.79,7.00,0.00,-11.11,100.08,4.00,0.32
347.85,4.00,0.30,-6.77,152.21,3.00,1.00
198.87,0.00,0.59,-13.64,107.09,4.00,0.96
237.79,5.00,0.39,-9.52,90.28,3.00,0.69
208.35,5.00,0.39,-9.69,183.83,4.00,0.71
366.13,7.00,0.63,-9.38,140.32,4.00,0.66
233.51,2.00,0.75,-3.00,102.17,4.00,0.65
242.60,8.00,0.51,-11.48,151.88,4.00,0.96
225.65,10.00,0.22,-4.44,110.99,4.00,0.00
276.17,2.00,0.59,-11.40,201.65,1.00,0.00
673.23,6.00,0.06,-7.63,127.99,4.00,0.70
124.47,5.00,0.49,-11.26,79.23,4.00,0.24
304.33,7.00,0.23,-12.44,109.05,4.00,0.49
215.12,11.00,0.74,-5.95,101.74,4.00,0.00
329.74,10.00,0.45,-12.94,101.99,4.00,0.48
149.24,2.00,0.66,-16.00,106.94,3.00,0.68
207.33,1.00,0.66,-8.41,195.98,5.00,1.00
793.63,11.00,0.01,-12.59,127.92,4.00,0.00
159.61,9.00,0.78,-13.59,105.20,4.00,0.00
210.00,7.00,0.64,-6.19,145.69,5.00,0.29
173.69,5.00,0.81,-11.85,98.12,1.00,0.11
225.18,0.00,0.81,-16.05,165.26,4.00,0.54
142.42,2.00,0.04,-37.07,128.14,4.00,0.65
66.43,8.00,0.14,-15.76,186.13,4.00,0.45
321.18,4.00,0.60,-3.97,100.60,4.00,0.45
26.67,6.00,0.16,-18.17,35.90,4.00,0.00
153.68,2.00,0.46,-4.19,159.72,4.00,0.45
218.62,9.00,0.34,-2.60,200.06,4.00,0.42
230.30,1.00,0.52,-5.61,100.17,4.00,0.53
352.89,2.00,0.50,-8.73,133.39,4.00,0.81
142.60,8.00,0.42,-4.62,166.24,1.00,0.00
305.66,4.00,0.58,-18.71,105.81,4.00,0.14
257.59,9.00,0.69,-9.45,97.96,4.00,0.00
348.37,5.00,0.50,-8.67,111.47,4.00,0.52
53.39,1.00,0.13,-31.41,160.41,7.00,0.66
198.06,4.00,0.46,-1.48,76.99,3.00,0.92
131.58,9.00,0.15,-13.76,194.16,4.00,0.00
196.62,10.00,0.35,-15.16,107.88,1.00,0.00
225.18,11.00,0.39,-5.30,118.04,4.00,0.78
216.82,0.00,0.58,-5.74,131.94,4.00,0.31
110.45,2.00,1.00,-21.41,92.29,3.00,1.00
179.59,3.00,0.13,-16.22,77.93,5.00,0.94
319.61,8.00,0.35,-13.79,102.33,4.00,0.91
319.63,10.00,0.11,-5.85,79.09,3.00,0.67
281.29,1.00,0.15,-18.72,77.31,5.00,0.26
274.21,7.00,0.45,-8.96,168.95,4.00,1.00
235.78,6.00,0.11,-8.75,153.74,4.00,0.29
199.94,2.00,0.66,-8.60,100.05,4.00,1.00
278.60,9.00,0.63,-8.09,120.41,7.00,0.39
247.33,6.00,0.18,-8.41,90.67,4.00,0.00
157.88,0.00,0.79,-9.14,116.95,5.00,0.94
201.09,4.00,0.14,-16.94,79.53,5.00,0.79
229.22,8.00,0.21,-2.40,114.06,7.00,0.91
248.79,5.00,0.74,-11.81,128.60,1.00,0.00
318.90,4.00,0.42,-4.99,84.10,4.00,0.23
145.79,11.00,0.63,-8.87,156.07,4.00,0.13
151.01,2.00,0.33,-22.49,137.22,4.00,0.00
173.27,2.00,0.68,-11.22,138.03,4.00,0.00
295.39,10.00,0.78,-7.69,74.17,5.00,0.79
228.60,7.00,0.75,-12.58,81.81,4.00,0.00
323.19,7.00,0.63,-4.24,150.11,4.00,0.85
144.12,3.00,0.00,-11.51,110.32,3.00,1.00
222.17,1.00,0.57,-4.18,187.72,4.00,0.00
364.49,4.00,0.64,-11.45,96.00,3.00,1.00
262.79,1.00,0.13,-12.14,98.65,5.00,0.93
189.57,6.00,0.76,-11.16,67.90,4.00,0.66
623.73,8.00,0.44,-15.93,131.58,4.00,0.52
170.50,8.00,0.71,-13.90,166.05,4.00,0.28
252.53,6.00,0.48,-5.43,215.92,5.00,1.00
177.95,3.00,0.69,-7.16,118.84,1.00,0.20
168.65,7.00,0.04,-17.02,106.24,4.00,0.00
129.88,7.00,0.59,-3.49,130.72,1.00,0.00
236.67,5.00,0.58,-6.48,90.01,4.00,0.07
150.33,0.00,0.64,-10.73,120.17,4.00,0.72
239.91,4.00,1.00,-4.73,120.05,4.00,1.00
402.62,1.00,0.68,-6.32,0.00,3.00,1.00
189.34,5.00,0.00,-12.47,89.67,3.00,0.98
129.75,3.00,0.79,-8.08,129.35,1.00,0.00
181.58,7.00,0.64,-6.47,117.97,1.00,0.00
181.92,7.00,0.91,-12.47,84.05,1.00,0.20
186.41,4.00,0.58,-7.65,133.81,1.00,0.00
195.11,10.00,0.30,-7.55,158.10,4.00,1.00
285.49,1.00,0.21,-4.85,91.10,4.00,1.00
249.99,11.00,0.38,-2.62,128.70,4.00,0.50
188.47,2.00,0.01,-8.77,178.19,4.00,0.00
237.87,0.00,0.81,-8.69,113.16,3.00,0.90
158.46,2.00,0.00,-9.65,95.04,4.00,0.48
68.99,1.00,0.00,-6.92,123.97,4.00,0.49
263.94,0.00,0.95,-14.29,111.49,1.00,0.00
312.95,6.00,0.04,-6.53,119.99,3.00,1.00
227.45,10.00,0.31,-7.41,99.24,4.00,0.00
316.37,7.00,0.36,-11.54,119.19,4.00,0.94
269.74,7.00,0.42,-7.46,103.01,4.00,0.31
200.38,3.00,0.00,-6.65,96.02,4.00,0.53
220.97,4.00,0.37,-5.91,96.29,4.00,1.00
188.53,6.00,0.49,-11.79,112.08,4.00,1.00
85.26,9.00,0.01,-9.61,86.54,4.00,0.45
196.65,6.00,0.02,-2.93,108.83,4.00,0.02
271.86,4.00,0.24,-4.00,120.12,4.00,1.00
260.39,7.00,0.60,-14.51,100.01,4.00,0.12
275.70,6.00,0.75,-6.52,80.98,4.00,0.39
125.41,4.00,0.00,-8.01,180.30,4.00,0.89
204.54,10.00,0.69,-9.84,110.67,4.00,0.88
221.28,2.00,0.76,-10.57,110.55,3.00,0.88
242.89,7.00,0.09,-13.22,122.30,4.00,0.55
181.81,9.00,0.32,-5.99,200.38,5.00,0.28
259.68,2.00,0.00,-18.18,141.51,4.00,0.00
267.36,1.00,0.13,-6.48,92.01,1.00,0.09
130.82,4.00,0.08,-8.33,149.05,1.00,0.00
417.67,5.00,0.39,-7.87,181.55,4.00,0.87
158.98,2.00,0.76,-9.89,140.66,1.00,0.00
163.37,11.00,0.45,-7.66,184.96,1.00,0.00
322.87,5.00,0.30,-16.34,72.94,5.00,0.70
295.58,2.00,0.99,-4.64,117.12,4.00,0.09
219.74,4.00,0.01,-5.16,141.45,1.00,0.00
189.31,2.00,0.22,-7.54,86.90,5.00,0.77
123.11,7.00,0.62,-20.45,162.10,3.00,0.99
263.86,4.00,0.68,-5.50,136.46,4.00,0.07
298.89,0.00,0.62,-6.38,119.90,4.00,0.68
189.75,9.00,0.55,-5.99,168.25,4.00,0.91
129.25,9.00,0.14,-11.86,117.08,4.00,0.76
208.98,7.00,0.00,-5.37,128.71,4.00,1.00
617.82,2.00,0.75,-13.18,148.51,5.00,1.00
191.50,4.00,0.11,-10.79,166.69,4.00,0.24
247.01,7.00,0.03,-4.57,106.72,3.00,1.00
178.34,1.00,0.70,-4.06,85.11,1.00,0.00
220.94,5.00,0.78,-8.49,103.77,1.00,0.00
323.21,7.00,0.23,-3.05,93.24,1.00,0.00
232.88,6.00,0.47,-5.57,167.95,4.00,0.57
284.47,6.00,0.61,-4.81,174.28,1.00,0.20
232.31,6.00,0.01,-7.75,90.00,4.00,0.79
207.05,0.00,0.71,-21.88,69.54,1.00,0.00
218.23,10.00,0.06,-7.69,120.01,4.00,1.00
164.83,9.00,0.31,-5.95,130.64,5.00,0.89
194.40,7.00,0.55,-6.94,145.23,4.00,0.00
263.60,6.00,0.53,-6.02,130.69,4.00,0.00
174.60,11.00,0.67,-4.02,142.01,4.00,0.72
192.47,2.00,0.50,-6.53,81.99,4.00,0.82
200.91,10.00,0.48,-4.98,181.89,4.00,0.58
160.70,10.00,0.59,-19.38,123.05,4.00,0.14
98.90,4.00,0.35,-7.27,182.57,1.00,0.00
240.43,11.00,0.71,-13.16,120.23,3.00,1.00
184.27,6.00,0.21,-10.72,98.62,1.00,0.00
250.28,9.00,0.89,-10.61,85.45,1.00,0.13
285.39,2.00,0.01,-17.06,116.42,3.00,0.69
177.40,0.00,0.55,-10.39,117.38,4.00,0.00
180.51,7.00,0.70,-8.15,109.02,3.00,1.00
149.55,2.00,0.50,-3.29,115.61,4.00,1.00
173.82,4.00,0.71,-6.24,161.78,3.00,0.34
182.83,2.00,0.89,-11.93,166.91,1.00,0.00
219.66,9.00,0.74,-10.04,194.70,3.00,1.00
316.89,9.00,0.64,-18.53,161.62,4.00,0.68
193.46,2.00,0.82,-12.21,82.57,3.00,0.74
352.86,8.00,0.55,-9.06,41.21,4.00,0.00
252.19,11.00,0.57,-10.80,117.89,4.00,1.00
324.70,11.00,1.00,-11.36,167.84,4.00,0.00
52.01,9.00,0.68,-13.23,78.38,3.00,0.52
87.88,0.00,0.67,-12.91,74.67,1.00,0.00
259.24,2.00,0.79,-7.58,92.79,4.00,0.98
261.33,0.00,0.65,-5.76,125.02,4.00,0.96
304.82,7.00,0.14,-6.36,94.30,3.00,1.00
135.71,1.00,0.74,-13.42,135.05,4.00,0.78
236.28,2.00,0.62,-17.26,141.02,4.00,0.58
325.25,6.00,0.01,-16.02,123.89,4.00,0.49
373.39,6.00,0.53,-12.39,111.90,4.00,0.85
200.80,3.00,0.52,-21.72,95.03,4.00,0.72
333.32,10.00,0.39,-8.30,73.55,3.00,0.34
238.45,4.00,0.46,-11.26,88.02,5.00,0.41
113.79,5.00,0.12,-21.51,96.71,3.00,0.42
223.53,10.00,0.53,-5.30,111.00,4.00,1.00
173.37,9.00,0.47,-5.52,201.33,4.00,0.00
9.66,4.00,0.00,-12.84,67.05,1.00,0.00
288.84,2.00,0.28,-2.97,200.53,4.00,0.00
257.23,1.00,0.75,-2.77,140.99,4.00,0.38
201.48,5.00,0.30,-6.72,108.02,4.00,1.00
281.89,4.00,0.63,-8.67,92.88,4.00,0.94
194.01,2.00,0.53,-14.41,139.69,4.00,0.00
118.49,9.00,0.67,-12.71,173.71,4.00,0.52
205.79,8.00,0.51,-8.06,129.49,5.00,0.74
324.00,7.00,0.70,-17.92,183.94,4.00,0.47
250.36,7.00,0.34,-7.36,125.78,4.00,0.39
258.93,4.00,0.74,-5.81,186.01,4.00,0.78
196.73,10.00,0.58,-4.85,124.53,4.00,0.90
238.39,7.00,0.55,-5.91,85.97,4.00,0.42
231.55,2.00,0.78,-7.30,185.97,4.00,0.03
249.21,4.00,0.52,-14.09,121.00,3.00,0.69
255.01,4.00,0.51,-5.56,149.95,4.00,0.00
195.55,0.00,0.67,-6.68,196.14,4.00,0.20
233.72,1.00,0.52,-7.38,149.32,4.00,0.86
159.35,7.00,0.53,-16.16,42.65,4.00,0.00
235.18,4.00,0.20,-7.15,159.80,4.00,0.54
335.91,10.00,0.19,-15.89,145.22,4.00,0.68
407.46,1.00,0.40,-7.12,153.06,4.00,0.32
164.15,0.00,0.03,-8.49,95.99,4.00,0.16
287.09,7.00,0.50,-6.36,115.94,5.00,1.00
552.36,0.00,0.80,-7.15,122.80,4.00,0.57
226.40,2.00,0.49,-5.56,79.68,4.00,0.51
221.96,2.00,0.92,-28.95,104.47,3.00,0.91
180.71,6.00,0.17,-4.83,86.01,4.00,0.82
182.67,7.00,0.29,-18.12,185.25,5.00,0.73
239.39,2.00,0.85,-15.67,39.45,1.00,0.00
195.40,2.00,0.82,-12.55,108.75,4.00,1.00
344.27,1.00,0.37,-15.31,99.97,4.00,0.91
92.71,7.00,1.00,-14.92,111.73,1.00,0.00
238.99,6.00,0.06,-8.87,120.49,3.00,0.34
276.74,4.00,0.35,-13.66,114.92,7.00,0.81
222.38,7.00,0.43,-5.16,128.22,4.00,0.78
260.36,7.00,0.60,-4.39,200.08,4.00,1.00
180.66,3.00,0.42,-19.49,100.87,4.00,0.22
225.33,10.00,0.14,-4.17,178.57,1.00,0.52
140.75,7.00,0.29,-19.60,64.14,1.00,0.75
230.37,11.00,0.69,-3.06,95.39,3.00,1.00
260.34,1.00,0.66,-5.87,100.69,4.00,1.00
238.47,5.00,0.67,-3.95,183.58,1.00,0.80
389.20,9.00,0.73,-8.27,125.99,4.00,1.00
245.66,10.00,0.00,-3.74,93.98,4.00,1.00
286.85,5.00,0.58,-17.66,150.03,4.00,0.54
249.02,9.00,0.88,-4.77,127.27,1.00,0.46
205.98,8.00,0.66,-3.77,120.12,4.00,0.57
195.53,2.00,0.47,-8.78,146.48,1.00,0.00
234.53,2.00,0.81,-21.85,171.12,4.00,0.00
286.56,11.00,0.07,-5.58,240.76,4.00,0.00
443.04,7.00,0.72,-6.52,86.56,5.00,1.00
208.87,7.00,0.31,-10.48,162.74,4.00,0.68
163.29,5.00,0.76,-9.63,146.65,1.00,1.00
220.39,4.00,0.70,-11.70,146.71,4.00,0.00
304.85,5.00,0.00,-5.51,90.31,4.00,1.00
245.63,1.00,0.56,-10.55,133.32,4.00,0.53
308.95,7.00,0.58,-14.18,139.40,3.00,1.00
190.64,11.00,0.25,-9.30,98.02,3.00,1.00
201.90,7.00,0.31,-16.40,124.75,4.00,0.64
283.87,11.00,0.02,-4.47,128.09,4.00,0.00
223.40,6.00,0.45,-5.38,143.95,4.00,0.99
210.89,6.00,0.09,-5.15,89.02,4.00,1.00
140.38,5.00,0.45,-9.81,136.46,4.00,0.85
